Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
KATARINA SOUZA CORREA;KATARINA CORREA;Deputado Federal;3144;PHS;Renúncia;A VITÓRIA COM A FORÇA DO POVO
LAECIO DE SOUSA BORGES;LAECIO BORGES;Deputado Federal;4444;PRP;Aguardando julgamento;A VITÓRIA COM A FORÇA DO POVO
LINDOMAR GERVÁSIO DE SOUSA;LINDOMAR;Deputado Federal;4377;PV;Deferido;POR UM PIAUÍ ÉTICO E SUSTENTÁVEL
MARCELO COSTA E CASTRO;MARCELO CASTRO;Deputado Federal;1515;PMDB;Deferido;PIAUI NO CORAÇÃO II
MARIA ANITA CRAVEIRO DA ROCHA NETA;ANITA;Deputado Federal;4422;PRP;Renúncia;A VITÓRIA COM A FORÇA DO POVO
MARIA DA PURIFICAÇÃO CARVALHO LIMA DE ALENCAR;PROFESSORA PURIFICAÇÃO;Deputado Federal;5445;PPL;Deferido;PPL
MARIA DE JESUS SILVA;JESUS SILVA;Deputado Federal;4311;PV;Deferido;POR UM PIAUÍ ÉTICO E SUSTENTÁVEL
MARIA DO ROSARIO DE FATIMA VITORINO DA SILVA;ROSARIA VITORINO;Deputado Federal;4455;PRP;Deferido;A VITÓRIA COM A FORÇA DO POVO
MARIA MADALENA NUNES;MADALENA NUNES;Deputado Federal;5051;PSOL;Deferido;O PODER POPULAR NA CONSTRUÇÃO DO SOCIALISMO
MARIANA LIMA DA SILVA;MARIANA;Deputado Federal;1433;PTB;Renúncia;A VITÓRIA COM A FORÇA DO POVO
MARLLOS ROSSANO RIBEIRO GONÇALVES DE SAMPAIO;MARLLOS SAMPAIO;Deputado Federal;1511;PMDB;Deferido;PIAUI NO CORAÇÃO II
MARTA MARIA DE ARAÚJO DA SILVA;MARTA;Deputado Federal;3134;PHS;Indeferido;A VITÓRIA COM A FORÇA DO POVO
MERLONG SOLANO NOGUEIRA;MERLONG SOLANO;Deputado Federal;1333;PT;Aguardando julgamento;A VITÓRIA COM A FORÇA DO POVO
NAZAMARA BORGES RESENDE;NAZAMARA;Deputado Federal;4413;PRP;Deferido;A VITÓRIA COM A FORÇA DO POVO
NIXON DÁRIO LAGES TELES DE OLIVEIRA;NIXON DÁRIO;Deputado Federal;4411;PRP;Aguardando julgamento;A VITÓRIA COM A FORÇA DO POVO
OSMAR RIBEIRO DE ALMEIDA JÚNIOR;OSMAR JÚNIOR;Deputado Federal;6565;PC do B;Deferido;PIAUI NO CORAÇÃO II
RAIFRAN DE ARAUJO PASSOS E SILVA;RAIFRAN PASSOS;Deputado Federal;5454;PPL;Indeferido;PPL
RAIMUNDA NASCIMENTO SANTOS;RAIMUNDA;Deputado Federal;2532;DEM;Deferido;PIAUI NO CORAÇÃO II
RAIMUNDA NONATA GOMES;RAIMUNDINHA RISOLETA;Deputado Federal;2345;PPS;Aguardando julgamento;PIAUI NO CORAÇÃO II
