Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
MARIETA RAMIRO DE ALMEIDA;MARIETA RAMIRO;Deputado Federal;2522;DEM;Deferido;AMOR POR GOIAS
MARLENE MARIA DE MACEDO;MARLENE MACEDO;Deputado Federal;3625;PTC;Indeferido;UNIDOS POR GOIAS
MARLENE PASSOS DE OLIVEIRA;PROFESSORA MARLENE;Deputado Federal;1300;PT;Aguardando julgamento;PT
MAURO RUBEM DE MENEZES JONAS;MAURO RUBEM;Deputado Federal;1321;PT;Deferido;PT
MAYRE DIAS DA FONSECA;MAYRE DIAS;Deputado Federal;1590;PMDB;Deferido;AMOR POR GOIAS
MICHELLE JOBIM MEDEIROS;CAPITÃ MICHELLE;Deputado Federal;4593;PSDB;Deferido;Garantia de um Futuro Melhor para Goiás I
MIRIAN DOS REIS AGUIAR;MIRIAM ASSESSORA;Deputado Federal;4540;PSDB;Deferido;Garantia de um Futuro Melhor para Goiás I
NAIR FRANCISCO PIRES;NAIR DO FERRO VELHO;Deputado Federal;1710;PSL;Indeferido;UNIDOS POR GOIAS
NAUDIA TEREZINHA FERRAZ FAEDO;NAUDIA FAEDO;Deputado Federal;1300;PT;Deferido;PT
NAYARA BARCELOS FERREIRA;NAYARA BARCELOS;Deputado Federal;4070;PSB;Deferido;PARTICIPAÇÃO POPULAR 1
NEUSI DE SOUZA RODRIGUES;NEUSI RODRIGUES;Deputado Federal;5115;PEN;Indeferido;UNIDOS POR GOIAS
ODAIR DE AMORIM TEIXEIRA;ODAIR AMORIM;Deputado Federal;3610;PTC;Indeferido;UNIDOS POR GOIAS
OLAVO NOLETO ALVES;OLAVO NOLETO;Deputado Federal;1314;PT;Deferido;PT
ORLANDO ALVES DE ALMEIDA;ORLANDO ALVES;Deputado Federal;2828;PRTB;Deferido;AMOR POR GOIAS
PAULO FARIA DO VALE;PAULO DO VALE;Deputado Federal;1525;PMDB;Deferido;AMOR POR GOIAS
PEDRO GUILHERME ALFONSO DOS SANTOS;PEDRO GUILHERME;Deputado Federal;5000;PSOL;Deferido;PSOL
PEDRO PINHEIRO CHAVES;PEDRO CHAVES;Deputado Federal;1580;PMDB;Deferido;AMOR POR GOIAS
PEDRO SUITBERTO LUIZ OZORIO;APOSTOLO PEDRO SUITBERTO;Deputado Federal;1118;PP;Deferido;Garantia de um Futuro Melhor para Goiás I
PLINIO GASPAR DA SILVA;TIRIRICA;Deputado Federal;1777;PSL;Indeferido;UNIDOS POR GOIAS
RAIMUNDA LUCIA FONSECA DE LIMA;LUCIA LIMA;Deputado Federal;4580;PSDB;Deferido;Garantia de um Futuro Melhor para Goiás I
RAIMUNDO NONATO VIEIRA FONTENELE;NONATO VIEIRA FONTENELE;Deputado Federal;1422;PTB;Deferido;Garantia de um Futuro Melhor para Goiás I
RENATO CARVALHO BRANQUINHO;RENATO BRANQUINHO;Deputado Federal;2815;PRTB;Renúncia;AMOR POR GOIAS
