Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
JOSÉ DO CARMO DE SOUZA SILVA;ZÉ DO CARMO;Deputado Estadual;33578;PMN;Deferido;PMN
JOSÉ DO NASCIMENTO ELIAS;ELIAS;Deputado Estadual;12637;PDT;Aguardando julgamento;MINAS AVANÇA
JOSE DOS SANTOS MIRANDA FILHO;JOSE DOS SANTOS;Deputado Estadual;19030;PTN;Aguardando julgamento;UMA SO MINAS
JOSE EDMILSON BATISTA VIEIRA;EDMILSON BATISTA;Deputado Estadual;33678;PMN;Aguardando julgamento;PMN
JOSE EDUARDO VIEIRA MORAIS;EDUARDO MORAIS;Deputado Estadual;20456;PSC;Deferido;MINAS MELHOR
JOSÉ EMIDIO PEREIRA;CABO EMIDIO;Deputado Estadual;28190;PRTB;Deferido;MINAS QUER MUDANÇA
JOSE EMILIO AFONSO SILVA;ZE EMILIO;Deputado Estadual;12500;PDT;Aguardando julgamento;MINAS AVANÇA
JOSE EVARISTO SANTORO FILHO;EVARISTO COBRINHA;Deputado Estadual;65333;PC do B;Deferido;PC do B
JOSE GERALDO DE OLIVEIRA;GERALDO;Deputado Estadual;17675;PSL;Deferido;MINAS MELHOR
JOSÉ GERALDO GROPPI;JOSÉ GERALDO;Deputado Estadual;36244;PTC;Deferido;MINAS MELHOR
JOSÉ GERALDO JÚLIO DE BARROS;BARROS;Deputado Estadual;33045;PMN;Aguardando julgamento;PMN
JOSE GONÇALVES DOS SANTOS;BARRAOZINHO;Deputado Estadual;65677;PC do B;Aguardando julgamento;PC do B
JOSE GONZAGA DE SOUZA;JOSE GONSAGA;Deputado Estadual;19040;PTN;Aguardando julgamento;UMA SO MINAS
JOSÉ HERMATY DA VEIGA;CANECÃO;Deputado Estadual;33640;PMN;Deferido;PMN
JOSÉ INÁCIO GONÇALVES;JOSE INACIO;Deputado Estadual;33144;PMN;Aguardando julgamento;PMN
JOSE LUIZ DE ARAUJO;SARGENTO ARAUJO;Deputado Estadual;40193;PSB;Aguardando julgamento;MINAS QUER MUDANÇA
JOSE LUIZ DE OLIVEIRA;JOSE LUIZ DE OLIVEIRA;Deputado Estadual;65651;PC do B;Aguardando julgamento;PC do B
JOSÉ MÁRCIO PINTO;JOSÉ MÁRCIO;Deputado Estadual;22155;PR;Deferido;PR
JOSE MARIA DE SOUZA;JOSÉ MARIA LÍDER COMUNITÁRIO;Deputado Estadual;40333;PSB;Aguardando julgamento;MINAS QUER MUDANÇA
JOSÉ MARIA FERREIRA DE CASTRO;PROMOTOR DE JUSTIÇA JOSÉ MARIA;Deputado Estadual;15500;PMDB;Deferido;MINAS PARA TODOS
JOSE MARIA MACEDO FILHO;ZE MARIA ORION;Deputado Estadual;70032;PT do B;Aguardando julgamento;PT do B
JOSÉ MARIA PEREIRA DE AGUILAR;CASA GRANDE;Deputado Estadual;70038;PT do B;Deferido;PT do B
JOSÉ MARIO DE OLIVEIRA;DR. JOSÉ MARIO;Deputado Estadual;33220;PMN;Deferido;PMN
JOSE MIGUEL DA CRUZ FILHO;GUDAO MIGUEL;Deputado Estadual;70155;PT do B;Deferido;PT do B
JOSÉ ORLANDO DA SILVA PEREIRA;DR. JOSÉ ORLANDO  TUTA;Deputado Estadual;22222;PR;Deferido;PR
JOSÉ PEDRO CORDEIRO;ZE PEDRO;Deputado Estadual;13130;PT;Deferido;MINAS PARA TODOS
JOSE PEREIRA DE SOUSA;CAPITÁO SOUSA;Deputado Estadual;12200;PDT;Aguardando julgamento;MINAS AVANÇA
JOSÉ RAFAEL ARCANJO;RAFAEL;Deputado Estadual;54077;PPL;Deferido;MINAS QUER MUDANÇA
JOSE ROBERTO DE ARAUJO;DR.JOSE ROBERTO;Deputado Estadual;10010;PRB;Deferido;MINAS PARA TODOS
JOSE ROBERTO DE PAIVA GOMES;GORDO DENTISTA;Deputado Estadual;33666;PMN;Aguardando julgamento;PMN
JOSÉ ROBERTO HONORATO SOARES;BETO QUARENTINHA;Deputado Estadual;23222;PPS;Deferido;A VOZ DE MINAS
JOSE SERGIO BAIAO;BAIAO;Deputado Estadual;28614;PRTB;Deferido;MINAS QUER MUDANÇA
JOSE TARCISIO CAIXETA;TARCISIO CAIXETA;Deputado Estadual;13500;PT;Deferido;MINAS PARA TODOS
JOSÉ TIAGO DE CASTRO;JOSÉ TIAGO DE CASTRO;Deputado Estadual;31001;PHS;Deferido;SOU + MINAS
JOSE VIEIRA FILHO;ZITO VIEIRA;Deputado Estadual;65650;PC do B;Deferido;PC do B
JOSÉ WALTER PEREIRA;CHIQUE;Deputado Estadual;22111;PR;Deferido;PR
JOSIMAR JOSE ROCHA;JOSIMAR DO PT;Deputado Estadual;13333;PT;Deferido;MINAS PARA TODOS
JOVINO PEREIRA DA FONSECA NETO;JOVINO PEREIRA;Deputado Estadual;65010;PC do B;Aguardando julgamento;PC do B
JUAREZ FERREIRA JOSAFA;JUAREZ JOSAFA;Deputado Estadual;43777;PV;Aguardando julgamento;MINAS AVANÇA
JUAREZ FRANCISCO TAVARES;JUAREZ TAVARES;Deputado Estadual;70577;PT do B;Deferido;PT do B
JUAREZ TÁVORA DE FREITAS JÚNIOR;JUAREZ TÁVORA;Deputado Estadual;43436;PV;Aguardando julgamento;MINAS AVANÇA
JUDISON DOS SANTOS PEREIRA;JUDISON DETETIVE;Deputado Estadual;19700;PTN;Aguardando julgamento;UMA SO MINAS
JUDITH COELHO DOS SANTOS;JUDITH COELHO;Deputado Estadual;15145;PMDB;Deferido;MINAS PARA TODOS
JUDSON RENATO DE SOUZA LANA;JUDSON LANA;Deputado Estadual;54054;PPL;Aguardando julgamento;MINAS QUER MUDANÇA
JULIA DOS ANJOS PEGO;JULIA DOS ANJOS;Deputado Estadual;40234;PSB;Deferido;MINAS QUER MUDANÇA
JULIANA ANGÉLICA ROQUE DA SILVA;JUJU;Deputado Estadual;45258;PSDB;Deferido;A VOZ DE MINAS
JULIANA BOECHAT DE ANDRADE;BOECHAT;Deputado Estadual;44033;PRP;Aguardando julgamento;SOU + MINAS
