Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
JOÃO CARLOS DANTAS;JOÃO DANTAS;Deputado Federal;5000;PSOL;Deferido;PSOL
JOÃO CARLOS PAOLILO BACELAR FILHO;JOÃO BACELAR;Deputado Federal;2288;PR;Deferido;MAIS MUDANÇAS, NOVAS CONQUISTAS
JOÃO EVANGELISTA FERREIRA DE CARVALHO;JOÃO EVANGELISTA;Deputado Federal;3601;PTC;Deferido;JUNTOS SOMOS FORTES
JOÃO GUALBERTO VASCONCELOS;JOÃO GUALBERTO;Deputado Federal;4567;PSDB;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
JOÃO HONORATO NASCIMENTO CASTRO;JOÃO HONORATO;Deputado Federal;1133;PP;Deferido;MAIS MUDANÇAS, NOVAS CONQUISTAS
JOAO LUIZ CORREIA ARGOLO DOS SANTOS;LUIZ ARGOLO;Deputado Federal;7777;SD;Deferido;UNIDOS POR UMA BAHIA MELHOR
JOAO LUIZ SILVA SANTOS;JOAO DA GALINHA;Deputado Federal;2888;PRTB;Deferido;POR UMA BAHIA LIVRE E JUSTA
JOCELIO RAMOS DE OLIVEIRA;PROFESSOR JOTA;Deputado Federal;4044;PSB;Aguardando julgamento;UM NOVO CAMINHO PARA  A BAHIA
JOCEVAL RODRIGUES DOS SANTOS;JOCEVAL RODRIGUES;Deputado Federal;2300;PPS;Deferido;JUNTOS SOMOS FORTES
JOILSON BARROS SANTOS;PROFESSOR JOILSON;Deputado Federal;5021;PSOL;Deferido;PSOL
JORGE FERREIRA DOS SANTOS;SALVE JORGE;Deputado Federal;4456;PRP;Deferido;JUNTOS SOMOS FORTES
JORGE JOSÉ SANTOS PEREIRA SOLLA;JORGE SOLLA;Deputado Federal;1313;PT;Deferido;MAIS MUDANÇAS, NOVAS CONQUISTAS
JOSAFA RAMOS DOS SANTOS;SOLDADO JOSAFÁ RAMOS;Deputado Federal;5192;PEN;Deferido;POR UMA BAHIA LIVRE E JUSTA
JOSE ABILIO SILVA DE SANTANA;ABILIO SANTANA;Deputado Federal;4400;PRP;Deferido;JUNTOS SOMOS FORTES
JOSÉ ADERVAL DE LIMA;JOSÉ ADERVAL;Deputado Federal;7733;SD;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
JOSÉ ALVARO FRANÇA RIOS;ALVARO RIOS;Deputado Federal;2727;PSDC;Deferido;JUNTOS SOMOS FORTES
JOSÉ ALVES ROCHA;JOSÉ ROCHA;Deputado Federal;2222;PR;Deferido;MAIS MUDANÇAS, NOVAS CONQUISTAS
JOSE ANTONIO DE FREITAS JUNIOR;JHONE DE PINO;Deputado Federal;5125;PEN;Deferido;POR UMA BAHIA LIVRE E JUSTA
JOSÉ AUGUSTO NOGUEIRA DA SILVA;JOSÉ AUGUSTO NOGUEIRA;Deputado Federal;1516;PMDB;Deferido;UNIDOS POR UMA BAHIA MELHOR
JOSÉ CARLOS ALELUIA COSTA;ALELUIA;Deputado Federal;2555;DEM;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
JOSÉ CARLOS CARDOSO LIMA;ZÉ CARLOS VETERINÁRIO;Deputado Federal;5011;PSOL;Deferido;PSOL
JOSÉ CARLOS DE JESUS RODRIGUES;ZÉ CARLOS DA PESCA;Deputado Federal;1022;PRB;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
JOSÉ CARLOS LEÃO DE ARAUJO;JOSÉ CARLOS ARAUJO;Deputado Federal;5500;PSD;Deferido;MAIS MUDANÇAS, NOVAS CONQUISTAS
JOSE CARLOS LELIS COSTA;LATINHA;Deputado Federal;4022;PSB;Deferido;UM NOVO CAMINHO PARA  A BAHIA
JOSE CARLOS SILVA MALTA;MALTA;Deputado Federal;1911;PTN;Deferido;UNIDOS POR UMA BAHIA MELHOR
JOSÉ FRANCISCO DA HORA;FRANCISCO DA HORA;Deputado Federal;3602;PTC;Deferido;JUNTOS SOMOS FORTES
JOSÉ FRANCISCO PINTO;ZÉ CHICO;Deputado Federal;2570;DEM;Deferido;UNIDOS POR UMA BAHIA MELHOR
JOSE LUCIANO CAPISTRANO;LUCIANO  CAPISTRANO;Deputado Federal;4455;PRP;Deferido;JUNTOS SOMOS FORTES
JOSE LUIZ DE SOUZA;ZE DO QUIM;Deputado Federal;4325;PV;Aguardando julgamento;JUNTOS SOMOS FORTES
JOSÉ LUIZ RESSURREIÇÃO DOS SANTOS;PROFESSOR ZÉ LUIZ;Deputado Federal;1388;PT;Aguardando julgamento;MAIS MUDANÇAS, NOVAS CONQUISTAS
JOSÉ NUNES SOARES;JOSÉ NUNES;Deputado Federal;5577;PSD;Deferido;MAIS MUDANÇAS, NOVAS CONQUISTAS
JOSE RAIMUNDO DA SILVA;ZÉ DO LÍCIO;Deputado Federal;3612;PTC;Aguardando julgamento;JUNTOS SOMOS FORTES
JOSÉ RAIMUNDO SAMPAIO OLIVEIRA;ZÉ RAIMUNDO;Deputado Federal;1515;PMDB;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
JOSÉ RUDIVAL SANTOS DE OLIVEIRA;DRº JOSÉ RUDIVAL;Deputado Federal;5055;PSOL;Deferido;PSOL
JOSÉ SILVA SOUSA;JOSÉ BARBEIRO;Deputado Federal;5065;PSOL;Deferido;PSOL
JOSÉ WELLINGTON ALVES DOS SANTOS;INDIO DO PSOL;Deputado Federal;5010;PSOL;Aguardando julgamento;PSOL
JOSEPH WALLACE FARIA BANDEIRA;JOSEPH BANDEIRA;Deputado Federal;4080;PSB;Aguardando julgamento;UM NOVO CAMINHO PARA  A BAHIA
JOSIAS GOMES DA SILVA;JOSIAS GOMES;Deputado Federal;1312;PT;Deferido;MAIS MUDANÇAS, NOVAS CONQUISTAS
JOVENICE DOS SANTOS SILVA;JOVENICE SILVA;Deputado Federal;4004;PSB;Aguardando julgamento;UM NOVO CAMINHO PARA  A BAHIA
JUSMARI TEREZINHA DE SOUZA OLIVEIRA;JUSMARI OLIVEIRA;Deputado Federal;5512;PSD;Aguardando julgamento;MAIS MUDANÇAS, NOVAS CONQUISTAS
JUTAHY MAGALHÃES JUNIOR;JUTAHY MAGALHÃES;Deputado Federal;4545;PSDB;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
