Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
ARTAGÃO DE MATTOS LEÃO JUNIOR;ARTAGAO JUNIOR;Deputado Estadual;15015;PMDB;Deferido;PMDB
AUDELIR GABRIEL DOS SANTOS;AUDELIR OS PENTECOSTAIS;Deputado Estadual;11123;PP;Aguardando julgamento;PP-PMN
AUGUSTO LUIZ DE LIMA;AUGUSTO LIMA;Deputado Estadual;50750;PSOL;Aguardando julgamento;PSOL
AURIMAR JOSE STEFF ROGOVSKI;AURIMAR;Deputado Estadual;17444;PSL;Aguardando julgamento;PSL
BEATRIZ PEGORARO;BEATRIZ PEGORARO;Deputado Estadual;70666;PT do B;Deferido;PARANÁ MAIS FORTE
BENTO ELISEO ALEIXO;SARGENTO ALEIXO;Deputado Estadual;20190;PSC;Deferido;PARANÁ MAIS FORTE
BERNARDO GUIMARAES RIBAS CARLI;BERNARDO RIBAS CARLI;Deputado Estadual;45745;PSDB;Aguardando julgamento;Avança Paraná
BIANCA TIBAES DE OLIVEIRA PORTUGAL;BIANCA PORTUGAL;Deputado Estadual;12100;PDT;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
BIANCA ZANETTI DA SILVA ROSEIRA;BIANCA ZANETTI;Deputado Estadual;16167;PSTU;Aguardando julgamento;PSTU
BRUNA AKEMI JIN BRANDAO;BRUNA BRANDÃO;Deputado Estadual;55567;PSD;Deferido;PSD
BRUNA GHOSN;BRUNA GHOSN;Deputado Estadual;14230;PTB;Aguardando julgamento;PTB
CACILDA DE FATIMA DE MORAES NUNES;CACILDA DE FATIMA NUNES;Deputado Estadual;23222;PPS;Deferido;PPS
CÂNDIDO DE MATOS GOMES;CÂNDIDO GOMES - DO JORNAL;Deputado Estadual;19789;PTN;Deferido;PTN
CARLA CRISTIANA DE CARVALHO;CARLA PIMENTEL;Deputado Estadual;20007;PSC;Deferido;PARANÁ MAIS FORTE
CARLOS ALBERTO DE ASSIS;NEGO D' ÁGUA;Deputado Estadual;43987;PV;Deferido;Paraná por Você
CARLOS ANDRÉ SILVA TÁMEZ;PROFESSOR CARLOS ANDRÉ;Deputado Estadual;20024;PSC;Aguardando julgamento;PARANÁ MAIS FORTE
CARLOS AUGUSTO DA SILVA;CARLAO DA LIGA;Deputado Estadual;17778;PSL;Aguardando julgamento;PSL
CARLOS CESAR MARTINS;CARLOS MARTINS;Deputado Estadual;12121;PDT;Deferido;PARANÁ QUE SEGUE EM FRENTE
CARLOS CEZAR ALVES;PROFESSOR CEZAR;Deputado Estadual;17300;PSL;Aguardando julgamento;PSL
CARLOS EDUARDO FELSKY;CARLOS FELSKY;Deputado Estadual;12555;PDT;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
CARLOS GOMES DE MATTOS;CARLOS GOMES;Deputado Estadual;50150;PSOL;Aguardando julgamento;PSOL
CARLOS LOPATIUK;LOPATIUK;Deputado Estadual;23423;PPS;Aguardando julgamento;PPS
CARLOS ROBERTO FRISOLI;FRISOLI;Deputado Estadual;14144;PTB;Deferido;PTB
CARLOS ROBERTO MASSA JUNIOR;RATINHO JUNIOR;Deputado Estadual;20123;PSC;Deferido;PARANÁ MAIS FORTE
CARLOS ROBERTO PATENE MARINHO;ROBERTO MARINHO;Deputado Estadual;27755;PSDC;Aguardando julgamento;Educação e Trabalho com Sustentabilidade e Ação
CARLOS ROBERTO VIEIRA;CARLOS CHOCOLATE;Deputado Estadual;51777;PEN;Aguardando julgamento;Educação e Trabalho com Sustentabilidade e Ação
CARLOS ROBISSON DA SILVA;ROBSON SILVA;Deputado Estadual;20220;PSC;Deferido;PARANÁ MAIS FORTE
CARMO COSTA;CARMO COSTA;Deputado Estadual;11000;PP;Deferido;PP-PMN
CAROLINA TELES CAMPOS DO NASCIMENTO;CAROLINA TELES;Deputado Estadual;17017;PSL;Deferido;PSL
CECILIA DE OLIVEIRA SIMÃO;CIÇA CABELEIRA;Deputado Estadual;36130;PTC;Aguardando julgamento;PTC
CELEIDE GRESPAM PERES;CELEIDE;Deputado Estadual;36172;PTC;Aguardando julgamento;PTC
CELIA PACHECO EVANGELISTA SFORÇA;CELIA;Deputado Estadual;51345;PEN;Aguardando julgamento;Educação e Trabalho com Sustentabilidade e Ação
CELIO LEANDRO RODRIGUES;CELIO RODRIGUES;Deputado Estadual;65400;PC do B;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
CELSO FELIPE DE ARAÚJO;CELSO DENTISTA;Deputado Estadual;27227;PSDC;Aguardando julgamento;Educação e Trabalho com Sustentabilidade e Ação
CELSO WESLEY RIBAS;PROF. CELSO RIBAS;Deputado Estadual;54777;PPL;Aguardando julgamento;Paraná por Você
CENIRA TRINDADE DOS SANTOS;CENIRA;Deputado Estadual;27137;PSDC;Aguardando julgamento;Educação e Trabalho com Sustentabilidade e Ação
CESAR PEREIRA DA SILVA;CESAR MOTOBOY;Deputado Estadual;27037;PSDC;Aguardando julgamento;Educação e Trabalho com Sustentabilidade e Ação
CESLAU ELIAS MAKOVSKI;CESLAU MAKOVSKI;Deputado Estadual;44670;PRP;Renúncia;PRP
CHRISTIANE ELIZABETH RIGHETTO;CHRIS SURDA;Deputado Estadual;50027;PSOL;Aguardando julgamento;PSOL
CIDEANDRO SILVA REGOLIM;BIGODE;Deputado Estadual;51800;PEN;Aguardando julgamento;Educação e Trabalho com Sustentabilidade e Ação
CINEIDE APARECIDA MIRANDA VASCONCELOS;CINEIDE FOTOGRAFA;Deputado Estadual;33012;PMN;Aguardando julgamento;PP-PMN
CLARISDETE RODRIGUES;CLARISDETE RODRIGUES;Deputado Estadual;23523;PPS;Deferido;PPS
CLAUDEMIR BARINI;IRMÃO BARINI;Deputado Estadual;20192;PSC;Deferido;PARANÁ MAIS FORTE
CLAUDIA BOCCHI;CLAUDIA BOCCHI;Deputado Estadual;40700;PSB;Aguardando julgamento;Avança Paraná
CLAUDIA VANESSA DE SOUZA FONTOURA PEREIRA;CLAUDIA PEREIRA;Deputado Estadual;20111;PSC;Deferido;PARANÁ MAIS FORTE
CLAUDIO APARECIDO ALVES PALOZI;PALOZI;Deputado Estadual;20888;PSC;Deferido;PARANÁ MAIS FORTE
CLAUDIO CESAR CASAGRANDE;CASAGRANDE;Deputado Estadual;65677;PC do B;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
CLAUDIO DO ESPÍRITO SANTO;PARDAL DO OVO;Deputado Estadual;33777;PMN;Aguardando julgamento;PP-PMN
CLAUDIO EMILIO DE FARIAS;BOCA DE LATA;Deputado Estadual;51024;PEN;Aguardando julgamento;Educação e Trabalho com Sustentabilidade e Ação
CLAUDIONOR RODRIGUES;CLAUDIONOR RODRIGUES;Deputado Estadual;77183;SD;Aguardando julgamento;SD
CLAYTON COSTA ROSA;CLEYTON COSTA ROSA;Deputado Estadual;11811;PP;Deferido;PP-PMN
