Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
HELIO LOPES DA SILVA BARROZO;HÉLIO LOPES;Deputado Estadual;15444;PMDB;Deferido;POR UM ACRE MELHOR II
HENRY ANTONIO SILVA NOGUEIRA;HENRY NOGUEIRA;Deputado Estadual;12123;PDT;Deferido;PDT
HERALDO BEZERRA DA SILVA;HERALDO BEZERRA;Deputado Estadual;22333;PR;Deferido;Aliança Por Um Acre Melhor III
HIDALICE ALENCAR NASCIMENTO;HIDALICE ALENCAR;Deputado Estadual;43080;PV;Deferido;PRODUZIR PARA EMPREGAR
HIDSON DA COSTA MORAES;HIDSON MORAES;Deputado Estadual;25789;DEM;Deferido;PRODUZIR PARA EMPREGAR
IDO LOURENÇO LOPES;IDO LOPES;Deputado Estadual;20020;PSC;Deferido;POR UM ACRE MELHOR II
ISAIAS BRITO BRANDÃO;ISAIAS BRITO;Deputado Estadual;70190;PT do B;Deferido;POR UM ACRE MELHOR II
ISAQUE FELIX XIMENES;ISAQUE XIMENES;Deputado Estadual;77190;SD;Deferido;Aliança Por Um Acre Melhor III
ITAMARA SOUZA DA COSTA;ITAMARA SOUZA;Deputado Estadual;43433;PV;Deferido;PRODUZIR PARA EMPREGAR
IVO RICARDO DE OLIVEIRA;IVO RICARDO;Deputado Estadual;25022;DEM;Deferido;PRODUZIR PARA EMPREGAR
JACIARA DE SOUSA RODRIGUES;JACIARA;Deputado Estadual;13111;PT;Deferido;FRENTE POPULAR DO ACRE 5
JACSON ALEXANDRE DOS SANTOS;DR. JACSON;Deputado Estadual;10222;PRB;Deferido;Frente Trabalhista Republicana Humanista Livre
JAFFESSON RODRIGUES DE FREITAS;JAFFESSON RODRIGUES;Deputado Estadual;55999;PSD;Deferido;PSD
JAILSOM OLIVEIRA DE LIMA;PASTOR JAILSOM;Deputado Estadual;14014;PTB;Deferido;FRENTE POPULAR DO ACRE VI
JAIME LIMA DA COSTA;JAIME COSTA;Deputado Estadual;55123;PSD;Deferido;PSD
JAIR RIBEIRO DOS SANTOS;JAIR SANTOS;Deputado Estadual;65456;PC do B;Deferido;FRENTE POPULAR DO ACRE VI
JAIRO CASSIANO BARBOSA;JAIRO CASSIANO;Deputado Estadual;12366;PDT;Deferido;PDT
JAIRO DE ALENCAR NONATO;JAIRO DO PETROLINA;Deputado Estadual;65123;PC do B;Deferido;FRENTE POPULAR DO ACRE VI
JAIRON PLACIDO MENDONÇA SILVA;JAIRON MENDONÇA;Deputado Estadual;27555;PSDC;Deferido;FRENTE SOCIAL LIBERAL DEMOCRATA CRISTÃ
JAIZO CORDEIRO DA SILVA;PARAÍBA DO POVO;Deputado Estadual;43222;PV;Deferido;PRODUZIR PARA EMPREGAR
JAKSON ROBERTO RAMOS DA SILVA;DR. JACKSON RAMOS;Deputado Estadual;13777;PT;Deferido;FRENTE POPULAR DO ACRE 5
JAMES CLEI LAURINDO GOMES SERRA;JAMES TITA;Deputado Estadual;40666;PSB;Deferido;PSB
JAMES WENDEL CAETANO DA SILVA;SARGENTO WENDEL;Deputado Estadual;20190;PSC;Deferido;POR UM ACRE MELHOR II
JAMYL ASFURY MARTINS OLIVEIRA;JAMYL ASFURY;Deputado Estadual;51212;PEN;Deferido;FRENTE POPULAR DO ACRE 5
JANETE PEREIRA DE SOUZA;JANETE PEREIRA;Deputado Estadual;33444;PMN;Deferido;PRODUZIR PARA EMPREGAR
JANILDO NONATO MONTEIRO;JANILDO REIS;Deputado Estadual;45300;PSDB;Deferido;POR UM ACRE MELHOR II
JANILSON LOPES LEITE;DR.JENILSON;Deputado Estadual;65789;PC do B;Deferido;FRENTE POPULAR DO ACRE VI
JANIO MARIO PEREIRA SANTOS;JÂNIO MÁRIO;Deputado Estadual;12144;PDT;Deferido;PDT
JÂNIO VAZ DA SILVA;JANIO VAZ;Deputado Estadual;50444;PSOL;Deferido;PSOL
JARIS DE SOUZA CARVALHO;JAIRO CARVALHO;Deputado Estadual;55456;PSD;Deferido;PSD
JAZANIAS LOPES MENDES;MENDES;Deputado Estadual;40789;PSB;Indeferido;PSB
JECSON CAVALCANTE DUTRA;DR. JECSON DUTRA;Deputado Estadual;12344;PDT;Deferido;PDT
JEFFERSON MATOS DA CUNHA;DEAN MATOS;Deputado Estadual;65111;PC do B;Deferido;FRENTE POPULAR DO ACRE VI
JEFRSON DA SILVA MENDONÇA;JEFRSON;Deputado Estadual;10100;PRB;Deferido;Frente Trabalhista Republicana Humanista Livre
JESUS FREIRE CORREIA;JESUS FREIRE;Deputado Estadual;20222;PSC;Deferido;POR UM ACRE MELHOR II
JESUS SERGIO DE MENEZES;JESUS SERGIO;Deputado Estadual;12222;PDT;Deferido;PDT
JÓ PAULINO DE FREITAS;PROF. JÓ PAULINO;Deputado Estadual;12345;PDT;Deferido;PDT
JOANA D'ARC VALENTE SANTANA;PROFª JOANA D'ARC;Deputado Estadual;20111;PSC;Deferido;POR UM ACRE MELHOR II
JOÃO ADELINO PINATI;JOÃO PINATI;Deputado Estadual;43888;PV;Deferido;PRODUZIR PARA EMPREGAR
