Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
DALMAR LIRIO MAZINHO DE ALMEIDA FILHO;MAZINHO;Deputado Estadual;12340;PDT;Aguardando julgamento;PDT
DALMO HELIODORO DE LIMA E SILVA;DALMINHO;Deputado Estadual;20028;PSC;Aguardando julgamento;EM DEFESA DA FAMÍLIA
DALZIR ALMEIDA DE SOUZA;DALZIR COM Z;Deputado Estadual;17369;PSL;Aguardando julgamento;PSL
DAMIÃO NEMESIO FERREIRA;DAMIÃO FERREIRA;Deputado Estadual;51581;PEN;Aguardando julgamento;PEN
DANIEL DA SILVA MOFACTO;DANIEL MOFACTO;Deputado Estadual;31231;PHS;Aguardando julgamento;PHS
DANIEL DE OLIVEIRA LINS;DANIEL DE OLIVEIRA;Deputado Estadual;10030;PRB;Aguardando julgamento;PRB
DANIEL FELIX BARBOSA;DANIEL BLINDADO;Deputado Estadual;28678;PRTB;Aguardando julgamento;PARA MELHORAR TEM QUE MUDAR
DANIEL FONSECA DA SILVA;DANIEL FONSECA;Deputado Estadual;40555;PSB;Aguardando julgamento;PSB
DANIEL GLORIA DA SILVA;DANIEL GLORIA O DOUTOR SUCESSO;Deputado Estadual;11456;PP;Aguardando julgamento;PP
DANIEL GOMES DE OLIVEIRA;DANIEL GOMES;Deputado Estadual;27967;PSDC;Aguardando julgamento;UNIDOS PELA FAMILIA
DANIEL ILIESCU;DANIEL ILIESCU;Deputado Estadual;65010;PC do B;Aguardando julgamento;PC do B
DANIEL JOSE MARTINS DA SILVA;PR  DANIEL MARTINS;Deputado Estadual;11300;PP;Aguardando julgamento;PP
DANIEL LUIZ PESSINO;MERREU;Deputado Estadual;12010;PDT;Renúncia;PDT
DANIEL MAVIGNIER GUEDES VILARDI DE MACEDO;DANIEL MACEDO;Deputado Estadual;16007;PSTU;Aguardando julgamento;PSTU
DANIEL MAXIMIANO;RUMO;Deputado Estadual;15911;PMDB;Aguardando julgamento;PMDB
DANIEL PINTO CARDOSO;DANIEL CAPIL;Deputado Estadual;17216;PSL;Aguardando julgamento;PSL
DANIELA MARÇAL FERNANDES PINTO;DANIELA MARÇAL;Deputado Estadual;27030;PSDC;Aguardando julgamento;UNIDOS PELA FAMILIA
DANIELE CHAGAS DA SILVA LOSCO ALCOFORADO;PSICÓLOGA DANIELE;Deputado Estadual;44004;PRP;Aguardando julgamento;PRP
