Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
SALATIEL SOARES DE SOUZA;DR SALATIEL;Deputado Federal;1112;PP;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
SALENO CANDIDO DA SILVA;SALENO CANDIDO;Deputado Federal;1010;PRB;Deferido;FRENTE MUDA RONDÔNIA II
SAMARA ROSA LIMA;SAMARA LIMA;Deputado Federal;4351;PV;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
SAMEA DIAS DE LIMA;SAMEA LIMA;Deputado Federal;7022;PT do B;Deferido;FRENTE MUDA RONDÔNIA II
SCHEILLA DE FREITAS;SCHEILLA CASSOL;Deputado Federal;9010;PROS;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
SID ORLEANS CRUZ;SID ORLEANS;Deputado Federal;1322;PT;Deferido;PT
SUELIZE ROSE DO NASCIMENTO MASCARENHAS;PROF. SUELIZE;Deputado Federal;1337;PT;Deferido;PT
TANIA ROSILENE DE AVILA BELLO;TANIA D'AVILA;Deputado Federal;4522;PSDB;Deferido;FRENTE MUDA RONDÔNIA II
TED WILSON DE ALMEIDA FERREIRA;TED WILSON;Deputado Federal;2523;DEM;Deferido;FRENTE MUDA RONDÔNIA II
THIAGO LEITE FLORES PEREIRA;DELEGADO THIAGO FLORES;Deputado Federal;1522;PMDB;Deferido;RONDONIA NO CAMINHO CERTO 1
VALDOMIRO CORA;CORAZINHO;Deputado Federal;4321;PV;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
VERA LUCIA PAIXÃO;VERA PAIXÃO;Deputado Federal;4500;PSDB;Aguardando julgamento;FRENTE MUDA RONDÔNIA II
VILSON DOS SANTOS;VILSON DA MARTENDAL;Deputado Federal;4343;PV;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
