Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
VENICIO DO SOCORRO GOMES DOS SANTOS;VENICIO DA REAL CATÁLOGO;Deputado Estadual;40140;PSB;Deferido;PSB
VILBE PEREIRA DE SOUSA;VILBE;Deputado Estadual;33333;PMN;Aguardando julgamento;UNIDOS PELO AMAPÁ
WALDENES BARBOSA DA SILVA;WALDENES BARBOSA;Deputado Estadual;20001;PSC;Aguardando julgamento;PSC
WALDIR DA SILVA CASTRO;WALDIR CASTRO;Deputado Estadual;36190;PTC;Deferido;UNIDOS PELO AMAPÁ
WANDO DA SILVA COSTA;WANDO SHOPPING CAR;Deputado Estadual;70222;PT do B;Aguardando julgamento;TRABALHO E CIDADANIA
WANNA RAYRA SILVA DE SOUZA;WANNA QUEIROGA;Deputado Estadual;10111;PRB;Aguardando julgamento;Para o Amapá Avançar
WASHINGTON DOS SANTOS CALDAS;WASHINGTON CALDAS;Deputado Estadual;11222;PP;Deferido;A FORÇA DO POVO
WASHINGTON LUIZ MAGALHAES PICANÇO DA SILVA;WASHINGTON;Deputado Estadual;40123;PSB;Deferido;PSB
WENE VALENTE DA SILVA;WENE VALENTE;Deputado Estadual;28555;PRTB;Deferido;UNIDOS PELO AMAPÁ
WILLIAM RAFAEL PENA PESTANA DE OLIVEIRA;WILLIAM RAFAEL;Deputado Estadual;25000;DEM;Aguardando julgamento;JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA
YURI DELAMARE DA COSTA BEZERRA;YURI BEZERRA;Deputado Estadual;25369;DEM;Aguardando julgamento;JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA
