Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
HELENA DAL COL PRATA;HELENA;Deputado Estadual;28555;PRTB;Deferido;ESPIRITO SANTO MAIS FORTE
HEMILIM PEREIRA GOLÇALVES;HEMILIM GONÇALVES;Deputado Estadual;44440;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
HÉRCULES SILVEIRA;DOUTOR HÉRCULES;Deputado Estadual;15100;PMDB;Deferido;O ESPIRÍTO SANTO É MAIS
HERMES FERREIRA LEMOS;HERMES LEMOS;Deputado Estadual;11577;PP;Deferido;Frente Inovar para Renovar
HERMES FREITAS FILHO;HERMESINHO;Deputado Estadual;13000;PT;Deferido;COM A FORÇA DO POVO CAPIXABA
HILÁRIO ROEPKE;HILÁRIO ROEPKE;Deputado Estadual;23222;PPS;Deferido;FRENTE POPULAR CAPIXABA
HILTON MALAFRONTE LOPES;HILTINHO;Deputado Estadual;44129;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
HONORIO JOSE DE SIQUEIRA;PADRE HONORIO;Deputado Estadual;13333;PT;Deferido;COM A FORÇA DO POVO CAPIXABA
HUANDER CLEIDY CARDOSO DE SOUZA;HUANDER BOFF;Deputado Estadual;51000;PEN;Deferido;O ESPIRÍTO SANTO É MAIS
HUDSON SOARES LEAL;HUDSON LEAL;Deputado Estadual;44300;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
IDIVALDO LOPES DE OLIVEIRA;DR CHARRUA;Deputado Estadual;22200;PR;Deferido;"JUNTOS PELO ESPIRITO SANTO"
ILMA CHRIZOSTOMO SIQUEIRA;ILMA SIQUEIRA;Deputado Estadual;45600;PSDB;Deferido;POR UM ESPIRITO SANTO MELHOR
ILZA RODRIGUES;ILZA RODRIGUES;Deputado Estadual;55777;PSD;Deferido;FRENTE POPULAR CAPIXABA
IRACELIO LOMES COELHO;IRACELIO LOMES;Deputado Estadual;50100;PSOL;Deferido;PSOL
IRACEMA ALMEIDA DA SILVA;IRACEMA DE SANTA HELENA;Deputado Estadual;10300;PRB;Deferido com recurso;ESPIRITO SANTO MAIS FORTE
ISMAEL SILVA;ISMAEL O AMIGO FIEL;Deputado Estadual;11273;PP;Deferido;Frente Inovar para Renovar
ITAMAR ALVES FREIRE;ITAMAR FREIRE;Deputado Estadual;12789;PDT;Deferido;COM A FORÇA DO POVO CAPIXABA
