Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
RITA DE CASSIA SANTOS;RITA DA SAÚDE;Deputado Federal;2800;PRTB;Deferido;PRTB
ROBSON GONÇALVES DAS CHAGAS;ROBSON JARRÃO DA SAÚDE;Deputado Federal;2888;PRTB;Deferido;PRTB
ROMILDO FEITOSA DE ALMEIDA;ROMILDO ALMEIDA;Deputado Federal;4412;PRP;Renúncia;AGORA É A VEZ DO POVO
ROQUE ESTEVAM DA CRUZ;JOINHA;Deputado Federal;5110;PEN;Aguardando julgamento;SERGIPE MEU AMOR
SAMUEL CARVALHO DOS SANTOS JUNIOR;DR.SAMUEL CARVALHO;Deputado Federal;4567;PSDB;Aguardando julgamento;SERGIPE MEU AMOR
SANDRA GLACY DA SILVA;SANDRA GLACY;Deputado Federal;2868;PRTB;Deferido;PRTB
SYDNEY MARINHO DO PASSO JUNIOR;SYDNEY MARINHO;Deputado Federal;2844;PRTB;Deferido;PRTB
UCLESIO BARRETO LIMA;UCLESIO BARRETO;Deputado Federal;1234;PDT;Deferido;AGORA É A VEZ DO POVO
VALDENICIO SILVA;VALDENICIO DO SERTÃO;Deputado Federal;5454;PPL;Deferido;PPL
VANESSA DOS SANTOS GOMES;VANESSA GOMES;Deputado Federal;6599;PC do B;Deferido;AGORA É A VEZ DO POVO
VERA LUCIA PEREIRA DA SILVA SALGADO;VERA LÚCIA;Deputado Federal;1616;PSTU;Deferido;FRENTE DE ESQUERDA - LUTAR PARA TRANSFORMAR SERGIPE
