Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
GILBERTO DOS SANTOS;MAJOR DOS SANTOS;Deputado Estadual;44190;PRP;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS V
GILSON CARLOS PEREIRA GONÇALVES;GILSON GONÇALVES;Deputado Estadual;19007;PTN;Deferido;PTN
GILVANE ORDALIA DE AMORIM;MÃE JÔ DA IANSÃ;Deputado Estadual;13177;PT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
GIORGIO BRUNO MAIA CORDELLA;JORGINHO;Deputado Estadual;77000;SD;Deferido;NOVO TEMPO
GISLAINE BARRETO AMARAL MOCCELIN;GISLAINE MOCCELIN;Deputado Estadual;13067;PT;Indeferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
GLEIBE ROSA MAXIMO;MÁXIMO BRASIL;Deputado Estadual;33789;PMN;Deferido;NOVO TEMPO
GLEOMAR HAGAMENON MACHADO DE ALMEIDA;MAZINHO;Deputado Estadual;19678;PTN;Deferido;PTN
GRAZIELLE SALGADO MACHADO;GRAZIELLE MACHADO;Deputado Estadual;22123;PR;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
GUIOMAR DE OLIVEIRA GONCALVES;GUIOMAR;Deputado Estadual;11700;PP;Deferido;PP
HAMILTON LOPEZ NASCIMENTO;PIKITA;Deputado Estadual;11231;PP;Deferido;PP
HEDYL MARCOS BENZI FILHO;HEDYL BENZI;Deputado Estadual;43800;PV;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
HELIO CORREA;HÉLIO CORREA;Deputado Estadual;19003;PTN;Deferido;PTN
HELTON LUIZ KOOP;PROF. CAVERNINHA;Deputado Estadual;31022;PHS;Deferido;MS CADA VEZ MELHOR III
HERCULANO BORGES DANIEL;HERCULANO BORGES;Deputado Estadual;77777;SD;Deferido;NOVO TEMPO
HILTON VILLASANTI ROMERO;VILLASANTI;Deputado Estadual;45945;PSDB;Deferido;NOVO TEMPO
HULDO TREFZGER CANDIDO JUNIOR;HULDO JÚNIOR;Deputado Estadual;43333;PV;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
HUMBERTO REZENDE PEREIRA;BETO PEREIRA;Deputado Estadual;12000;PDT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS IV
IDALINA APARECIDA BATISTA SANTOS;CIDA;Deputado Estadual;70500;PT do B;Deferido;MS CADA VEZ MELHOR III
IDELFONSO MARTINS MENDES;IDELFONSO MENDES;Deputado Estadual;36066;PTC;Indeferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
IDEVALDO CLAUDINO DA SILVA;IDEVALDO  CLAUDINO;Deputado Estadual;13300;PT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
INEZ ALVES DA SILVA STRALIOTTO;INEZ STRALIOTTO;Deputado Estadual;54123;PPL;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
IONALDO JOSÉ ARCE;CAPITÃO ARCE;Deputado Estadual;14777;PTB;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS V
