Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
SIDNEY RICARDO DE OLIVEIRA LEITE;SIDNEY LEITE;Deputado Estadual;90123;PROS;Deferido;FAZENDO MAIS POR NOSSA GENTE 1
SIDNEY SANTOS DE SOUZA;SIDNEY BLACK;Deputado Estadual;25628;DEM;Deferido;FAZENDO MAIS POR NOSSA GENTE II
SILVANA CRISTINA FREITAS DE SOUZA;SILVANA ALBUQUERQUE;Deputado Estadual;43633;PV;Indeferido;JUNTOS PELO POVO
SILVIA CARLA MACEDO CARDOSO FURTADO;SILVIA CARLA;Deputado Estadual;90111;PROS;Deferido;FAZENDO MAIS POR NOSSA GENTE 1
SIMONE DA SILVA DOS SANTOS;SIMONE;Deputado Estadual;19446;PTN;Indeferido;FAZENDO MAIS PELA NOSSA GENTE 5
SINÉSIO DA SILVA CAMPOS;PROFESSOR SINÉSIO;Deputado Estadual;13633;PT;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
SIRLAM GOMES COHEN;SIRLAM COHEN;Deputado Estadual;65065;PC do B;Deferido;PC do B
SOCORRO MARIA ROCHA DE LIRA;SOCORRO LIRA;Deputado Estadual;11171;PP;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
SOCORRO RIBEIRO DE MATOS;SOCORRO MATOS;Deputado Estadual;23122;PPS;Deferido;Renovação e Coragem
SONIA MARIA SILVA DE QUEIROZ;SONIA QUEIROZ;Deputado Estadual;22234;PR;Deferido;FAZENDO MAIS POR NOSSA GENTE III
STALLINE ROCHA DE ARAÚJO;STALLINE ARAÚJO;Deputado Estadual;10000;PRB;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
SUELI GOMES DE MEDEIROS;SUELI MEDEIROS;Deputado Estadual;31999;PHS;Deferido;FAZENDO MAIS POR NOSSA GENTE II
SULLIVAN DE SOUZA SILVA;SULLIVAN;Deputado Estadual;17021;PSL;Deferido;FAZENDO MAIS POR NOSSA GENTE III
TAIANE SALES DE ARAUJO;TAIANE SALES;Deputado Estadual;65236;PC do B;Deferido;PC do B
TATIANA FERREIRA VIEIRA;TATIANA VIEIRA;Deputado Estadual;43939;PV;Indeferido;JUNTOS PELO POVO
TATIANA SOUZA ARRUDA;DRA TATIANA;Deputado Estadual;19111;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
TELLES SANDRO DA SILVA DIAS;TELLES DIAS;Deputado Estadual;40045;PSB;Deferido;PSB
TELMA FERREIRA LOPES;TELMA LOPES;Deputado Estadual;10499;PRB;Indeferido;RENOVAÇÃO E EXPERIÊNCIA 1
TELMO JOSÉ REIS MACIEL;TELMO MACIEL;Deputado Estadual;70235;PT do B;Deferido;FAZENDO MAIS POR NOSSA GENTE III
TEREZINHA DE ALMEIDA MORES;TECA;Deputado Estadual;65888;PC do B;Renúncia;PC do B
TEREZINHA PALHETA FERREIRA;TEREZINHA PALHETA;Deputado Estadual;27010;PSDC;Indeferido com recurso;RENOVAÇÃO E EXPERIÊNCIA 2
THEMIS PARENTE DE ARAUJO;THEMIS PARENTE;Deputado Estadual;40114;PSB;Deferido;PSB
THEREZINHA RUIZ DE OLIVEIRA;PROFESSORA THEREZINHA RUIZ;Deputado Estadual;25123;DEM;Deferido;FAZENDO MAIS POR NOSSA GENTE II
THIAGO GONÇALVES DE OLIVEIRA;THIAGO OLIVEIRA;Deputado Estadual;50190;PSOL;Deferido;PSOL
TIAGO DO VALE FALCÃO;TIAGO FALCÃO;Deputado Estadual;19019;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
TIAGO DOS SANTOS GOMES;TIAGO GOMES;Deputado Estadual;27127;PSDC;Deferido;RENOVAÇÃO E EXPERIÊNCIA 2
TUFI SALIM JORGE FILHO;DR. TUFI FILHO;Deputado Estadual;54789;PPL;Deferido;RENOVAÇÃO E EXPERIÊNCIA 2
UBIRATAN CORREA DOS SANTOS;UBIRATAN SANTOS;Deputado Estadual;65114;PC do B;Deferido;PC do B
VALCY FERREIRA DA SILVA;PROFª  VALCY;Deputado Estadual;45777;PSDB;Deferido;FAZENDO MAIS POR NOSSA GENTE 1
VALDAILDA FILHA SERRÃO DE SALES;VALDINHA SERRÃO;Deputado Estadual;10348;PRB;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
VALDENIR DA SILVA MENDONÇA;VALDENIR MENDONÇA (CABRI);Deputado Estadual;22671;PR;Deferido;FAZENDO MAIS POR NOSSA GENTE III
VALDERLY RODRIGUES BEZERRA;VAL DO TURISMO;Deputado Estadual;50140;PSOL;Deferido;PSOL
VALDIBERTO RIBEIRO ROCHA;VALDIBERTO ROCHA;Deputado Estadual;19963;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
VALTAIR CRUZ OBANDO;VALTAIR;Deputado Estadual;13456;PT;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
VANGELA BARRETO DE FREITAS;VANGELA FREITAS;Deputado Estadual;17333;PSL;Deferido;FAZENDO MAIS POR NOSSA GENTE III
VENÂNCIO SILVA FREITAS;ENGENHEIRO VENANCIO FREITAS;Deputado Estadual;43236;PV;Deferido;JUNTOS PELO POVO
VERA LUCIA DA SILVA CASTELO BRANCO MAUES;VERA CASTELO BRANCO;Deputado Estadual;14123;PTB;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
VERA LÚCIA GARRIDO DA SILVA;VERA GARRIDO FILHA;Deputado Estadual;25052;DEM;Indeferido;FAZENDO MAIS POR NOSSA GENTE II
VERANILDE PEREIRA CUNHA;DRA VERANILDE;Deputado Estadual;23777;PPS;Deferido;Renovação e Coragem
